Date,State,Region_Index,ANC_Registered,Adult_Death_TB,Adult_Suicide,C_Section,Child_Diarrhoea,Child_Malaria,Child_TB,Condoms_Distributed,Early_Breastfeeding,Immunization_MR,Infant_Death_Sepsis,Institutional_Delivery,Low_Birth_Weight,Maternal_Death_Bleeding,PW_Hypertension,Severe_Anaemia_Treated
20-05-2019,Andhra Pradesh,0,1770,6,7,223,98,2,2,58019,707,1629,3,697,63,0,30,19
20-05-2019,Andhra Pradesh,1,481,0,0,470,38,0,0,3385,1260,569,0,1243,29,0,11,8
20-05-2019,Arunachal Pradesh,0,82,0,0,10,22,1,0,237,45,50,0,50,3,0,1,1
20-05-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
20-05-2019,Assam,0,1689,1,3,233,279,3,1,13908,1423,1545,3,1310,203,0,52,28
20-05-2019,Assam,1,105,0,0,115,12,0,0,437,130,110,0,143,17,0,3,1
20-05-2019,Bihar,0,8317,0,0,125,186,2,3,27924,4948,6613,1,4922,539,0,79,57
20-05-2019,Bihar,1,1003,0,0,3,21,0,1,3075,354,869,0,287,31,0,7,8
20-05-2019,Chandigarh,0,44,1,0,22,12,0,0,169,48,3,0,54,16,0,4,0
20-05-2019,Chandigarh,1,53,0,0,3,15,0,0,3601,17,38,0,20,3,0,1,1
20-05-2019,Chhattisgarh,0,1475,1,6,110,290,43,2,12046,1098,1333,1,1093,131,0,30,35
20-05-2019,Chhattisgarh,1,281,0,0,87,31,0,0,902,190,259,0,203,13,0,5,4
20-05-2019,Dadra & Nagar Haveli,0,17,0,0,7,8,0,0,915,22,15,0,23,9,0,1,1
20-05-2019,Dadra & Nagar Haveli,1,5,0,0,2,0,0,0,1211,2,7,0,3,0,0,0,0
20-05-2019,Daman & Diu,0,12,0,0,3,3,0,0,291,8,9,0,9,2,0,0,0
20-05-2019,Daman & Diu,1,5,0,0,1,0,0,0,70,1,3,0,2,0,0,0,0
20-05-2019,Delhi,0,752,1,2,184,185,2,3,2393,462,99,2,625,133,0,46,33
20-05-2019,Delhi,1,1223,0,0,56,320,2,0,12306,120,703,0,134,24,0,11,8
20-05-2019,Goa,0,61,0,0,13,10,0,0,1020,29,44,0,35,8,0,3,1
20-05-2019,Goa,1,13,0,0,9,0,0,0,49,8,12,0,13,1,0,0,0
20-05-2019,Gujarat,0,2464,4,5,226,759,11,3,49463,1546,2158,5,1684,257,0,45,163
20-05-2019,Gujarat,1,1117,0,0,340,68,4,1,20083,1202,1041,0,1382,115,0,10,19
20-05-2019,Haryana,0,1093,3,4,95,73,0,1,32598,750,1028,2,764,123,0,26,67
20-05-2019,Haryana,1,401,0,0,146,25,0,0,9272,555,414,0,600,38,0,2,6
20-05-2019,Himachal Pradesh,0,285,1,1,52,46,0,0,9840,221,260,0,212,31,0,6,2
20-05-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,55,0,2,0,0,0,0,0,0
20-05-2019,Jammu & Kashmir,0,840,0,0,180,137,0,0,7600,451,561,2,439,25,0,24,93
20-05-2019,Jammu & Kashmir,1,162,0,0,38,5,0,0,518,44,57,0,46,3,0,4,1
20-05-2019,Jharkhand,0,2267,0,0,131,66,16,1,23661,1785,2044,1,1839,126,0,29,29
20-05-2019,Jharkhand,1,198,0,0,22,3,1,0,556,79,148,0,85,6,0,2,1
20-05-2019,Karnataka,0,2269,4,14,387,518,4,4,37421,1287,2179,3,1420,181,0,92,67
20-05-2019,Karnataka,1,769,0,1,406,104,2,1,8044,948,755,0,979,62,0,40,17
20-05-2019,Kerala,0,1211,0,1,389,171,0,0,4362,980,1064,0,1071,116,0,39,5
20-05-2019,Kerala,1,191,0,0,101,25,0,0,833,181,115,0,207,19,0,6,1
20-05-2019,Lakshadweep,0,3,0,0,1,4,0,0,78,2,3,0,2,0,0,0,0
20-05-2019,Madhya Pradesh,0,4468,5,12,204,648,17,8,54196,2790,4119,6,2844,472,1,86,124
20-05-2019,Madhya Pradesh,1,821,0,0,201,78,21,1,9639,761,663,0,875,110,0,27,42
20-05-2019,Maharashtra,0,3617,6,16,1007,150,3,4,27060,3667,3300,4,4027,482,0,80,161
20-05-2019,Maharashtra,1,1948,1,0,190,104,2,1,17995,701,1918,0,781,105,0,28,50
20-05-2019,Manipur,0,136,0,0,22,30,0,0,387,79,96,0,77,3,0,1,0
20-05-2019,Manipur,1,9,0,0,9,1,0,0,18,13,8,0,13,1,0,0,0
20-05-2019,Meghalaya,0,371,1,0,23,181,1,1,817,208,174,0,151,18,0,11,8
20-05-2019,Meghalaya,1,11,0,0,0,6,0,0,58,0,10,0,0,0,0,0,0
20-05-2019,Mizoram,0,43,0,0,7,27,2,0,253,44,34,0,41,2,0,1,0
20-05-2019,Mizoram,1,18,0,0,2,2,0,0,121,7,15,0,8,0,0,0,0
20-05-2019,Nagaland,0,81,0,0,5,11,0,0,193,41,42,0,38,2,0,1,0
20-05-2019,Nagaland,1,27,0,0,4,2,0,0,110,6,7,0,8,1,0,0,0
20-05-2019,Odisha,0,1719,3,3,396,444,40,1,24040,1545,1729,3,1729,318,0,28,32
20-05-2019,Odisha,1,145,0,0,8,12,0,0,1445,29,143,0,28,5,0,2,2
20-05-2019,Puducherry,0,73,0,0,15,20,0,0,1160,35,15,0,36,5,0,2,0
20-05-2019,Puducherry,1,201,0,0,22,7,0,0,1705,52,24,0,78,11,0,5,4
20-05-2019,Punjab,0,858,3,4,239,80,0,1,47526,597,790,0,690,66,0,18,19
20-05-2019,Punjab,1,299,0,0,147,42,0,0,13088,231,276,0,295,13,0,5,4
20-05-2019,Rajasthan,0,3652,3,5,120,828,17,4,85709,2150,1894,3,2321,313,0,33,80
20-05-2019,Rajasthan,1,1100,4,1,344,97,2,2,9153,1124,370,5,1439,204,0,45,51
20-05-2019,Sikkim,0,22,0,0,4,9,0,0,670,10,15,0,13,1,0,1,0
20-05-2019,Sikkim,1,3,0,0,4,0,0,0,67,3,3,0,7,1,0,0,0
20-05-2019,Tamil Nadu,0,1940,4,20,372,1626,2,0,10529,877,1894,2,1085,155,0,84,45
20-05-2019,Tamil Nadu,1,822,0,1,743,115,0,0,4472,1065,707,0,1420,160,0,32,21
20-05-2019,Telangana,0,1264,2,9,444,77,1,1,9597,835,1199,0,908,65,0,34,41
20-05-2019,Telangana,1,755,0,0,359,56,2,0,1580,471,533,0,695,47,0,22,15
20-05-2019,Tripura,0,161,0,1,25,29,3,0,381,104,127,0,115,15,0,3,2
20-05-2019,Tripura,1,13,0,0,11,1,0,0,54,18,9,0,18,2,0,0,0
20-05-2019,Uttar Pradesh,0,15366,2,2,482,1175,31,18,91565,9262,11827,2,8674,1103,2,263,325
20-05-2019,Uttar Pradesh,1,2058,0,0,315,181,6,1,18250,1037,1817,0,1356,56,0,14,17
20-05-2019,Uttarakhand,0,512,0,0,37,31,1,0,5620,244,414,0,226,21,0,7,3
20-05-2019,Uttarakhand,1,97,0,0,16,14,0,0,948,130,70,0,146,9,0,1,5
20-05-2019,West Bengal,0,3914,4,14,449,651,1,4,67910,1898,3420,6,1987,451,0,125,12
20-05-2019,West Bengal,1,502,0,1,784,146,16,0,7024,867,453,1,1370,222,0,47,14
21-05-2019,A & N Islands,0,10,0,0,3,5,0,0,360,8,8,0,9,2,0,1,0
21-05-2019,A & N Islands,1,3,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0
21-05-2019,Andhra Pradesh,0,1655,6,7,221,100,2,2,56264,671,1749,3,710,63,0,28,20
21-05-2019,Andhra Pradesh,1,450,0,0,461,38,0,0,3517,1212,522,0,1232,32,0,11,8
21-05-2019,Arunachal Pradesh,0,77,0,0,10,22,1,0,246,49,50,0,49,3,0,1,1
21-05-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
21-05-2019,Assam,0,1742,2,3,236,271,3,2,13908,1370,1469,3,1394,215,0,54,28
21-05-2019,Assam,1,106,0,0,112,12,0,0,443,131,108,0,143,17,0,3,1
21-05-2019,Bihar,0,8383,0,0,127,182,2,4,26336,4997,6403,1,4843,513,0,75,58
21-05-2019,Bihar,1,1051,0,0,3,21,0,1,3014,355,871,0,288,32,0,6,7
21-05-2019,Chandigarh,0,45,1,0,21,14,0,0,178,50,3,0,59,16,0,4,0
21-05-2019,Chandigarh,1,51,0,0,4,15,0,0,3613,18,39,0,18,2,0,1,1
21-05-2019,Chhattisgarh,0,1485,1,7,110,271,44,2,11372,1028,1309,1,1113,139,0,32,37
21-05-2019,Chhattisgarh,1,278,0,0,91,29,0,0,893,194,248,0,202,14,0,5,4
21-05-2019,Dadra & Nagar Haveli,0,17,0,0,6,8,0,0,958,22,15,0,23,8,0,1,1
21-05-2019,Dadra & Nagar Haveli,1,6,0,0,1,0,0,0,1299,2,7,0,3,0,0,0,0
21-05-2019,Daman & Diu,0,12,0,0,3,3,0,0,288,8,9,0,9,2,0,0,0
21-05-2019,Daman & Diu,1,5,0,0,1,0,0,0,75,1,4,0,2,0,0,0,0
21-05-2019,Delhi,0,768,1,2,179,199,2,3,2336,437,99,2,600,135,0,46,31
21-05-2019,Delhi,1,1125,0,0,57,319,2,0,11506,112,702,0,132,24,0,12,8
21-05-2019,Goa,0,61,0,0,13,10,0,0,1029,29,45,0,37,8,0,3,1
21-05-2019,Goa,1,13,0,0,9,0,0,0,50,9,12,0,13,1,0,0,0
21-05-2019,Gujarat,0,2460,4,5,210,758,11,3,49786,1627,2160,5,1587,263,0,44,167
21-05-2019,Gujarat,1,1041,0,0,348,62,4,1,20269,1186,1009,0,1404,116,0,9,17
21-05-2019,Haryana,0,1118,4,4,95,71,0,1,34636,729,985,2,710,118,0,26,67
21-05-2019,Haryana,1,381,0,0,156,27,0,0,10002,561,429,0,586,40,0,2,6
21-05-2019,Himachal Pradesh,0,297,1,1,55,44,0,0,9894,216,273,0,228,34,0,6,2
21-05-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,58,0,2,0,0,0,0,0,0
21-05-2019,Jammu & Kashmir,0,785,0,0,168,145,0,0,7254,445,536,2,463,26,0,24,90
21-05-2019,Jammu & Kashmir,1,156,0,0,39,5,0,0,513,45,56,0,47,3,0,4,1
21-05-2019,Jharkhand,0,2484,0,1,140,68,17,1,22952,1825,1940,1,1759,127,0,30,27
21-05-2019,Jharkhand,1,183,0,0,21,3,1,0,559,82,157,0,86,6,0,2,1
21-05-2019,Karnataka,0,2290,4,14,393,538,4,4,34115,1344,2104,3,1344,184,0,85,68
21-05-2019,Karnataka,1,780,0,1,383,101,2,1,8219,934,720,0,1006,62,0,37,18
21-05-2019,Kerala,0,1247,0,1,412,168,0,0,4166,936,1112,0,1082,118,0,41,5
21-05-2019,Kerala,1,191,0,0,95,24,0,0,818,190,114,0,199,20,0,7,1
21-05-2019,Lakshadweep,0,3,0,0,1,4,0,0,77,2,3,0,2,0,0,0,0
21-05-2019,Madhya Pradesh,0,4240,5,12,194,660,17,8,57955,2898,4059,5,2795,439,1,89,125
21-05-2019,Madhya Pradesh,1,845,0,0,192,72,21,1,10001,704,666,0,833,108,0,29,42
21-05-2019,Maharashtra,0,3662,6,16,999,152,3,4,28472,3670,3391,4,4199,446,0,81,165
21-05-2019,Maharashtra,1,2059,1,0,176,104,2,1,18775,651,1860,0,724,103,0,28,49
21-05-2019,Manipur,0,145,0,0,20,30,0,0,376,78,92,0,77,3,0,1,0
21-05-2019,Manipur,1,8,0,0,9,1,0,0,20,13,8,0,12,1,0,0,0
21-05-2019,Meghalaya,0,346,1,0,23,177,1,1,807,209,167,0,144,18,0,10,8
21-05-2019,Meghalaya,1,12,0,0,0,6,0,0,60,0,10,0,0,0,0,0,0
21-05-2019,Mizoram,0,44,0,0,7,28,2,0,248,46,33,0,43,2,0,2,0
21-05-2019,Mizoram,1,20,0,0,3,2,0,0,115,7,16,0,8,0,0,0,0
21-05-2019,Nagaland,0,80,0,0,5,10,0,0,180,41,43,0,37,2,0,1,0
21-05-2019,Nagaland,1,26,0,0,4,2,0,0,109,5,7,0,9,1,0,0,0
21-05-2019,Odisha,0,1871,3,3,366,484,39,1,23903,1587,1738,3,1616,316,0,29,33
21-05-2019,Odisha,1,148,0,0,9,12,0,0,1372,27,131,0,27,5,0,2,2
21-05-2019,Puducherry,0,68,0,0,15,20,0,0,1181,33,15,0,37,5,0,2,0
21-05-2019,Puducherry,1,189,0,0,22,7,0,0,1651,52,26,0,78,11,0,5,4
21-05-2019,Punjab,0,892,3,4,239,78,0,0,48246,562,745,0,672,68,0,18,20
21-05-2019,Punjab,1,311,0,0,143,39,0,0,13663,249,276,0,306,12,0,5,4
21-05-2019,Rajasthan,0,3635,4,4,116,790,16,4,84756,2156,1876,3,2225,311,0,31,78
21-05-2019,Rajasthan,1,1133,4,1,323,99,2,2,9370,1094,393,5,1367,212,0,42,54
21-05-2019,Sikkim,0,21,0,0,4,9,0,0,676,10,14,0,12,1,0,1,0
21-05-2019,Sikkim,1,3,0,0,4,0,0,0,65,3,3,0,7,1,0,0,0
21-05-2019,Tamil Nadu,0,1963,3,20,386,1643,2,0,10984,871,1795,2,1022,158,0,84,48
21-05-2019,Tamil Nadu,1,835,0,1,726,112,0,0,4824,1016,695,0,1457,159,0,31,19
21-05-2019,Telangana,0,1240,2,8,467,80,1,1,9709,841,1189,0,906,68,0,36,40
21-05-2019,Telangana,1,727,0,0,359,52,2,0,1692,477,566,0,752,46,0,21,15
21-05-2019,Tripura,0,171,0,1,24,30,4,0,409,111,126,0,110,15,0,3,2
21-05-2019,Tripura,1,13,0,0,11,1,0,0,56,17,10,0,18,2,0,0,0
21-05-2019,Uttar Pradesh,0,16932,2,1,518,1090,29,17,89437,8921,11958,2,8479,1124,2,275,329
21-05-2019,Uttar Pradesh,1,1991,0,0,311,177,7,1,18285,989,1882,0,1413,53,0,15,17
21-05-2019,Uttarakhand,0,477,0,0,38,30,1,0,5507,233,422,0,218,20,0,7,3
21-05-2019,Uttarakhand,1,96,0,0,16,15,0,0,890,127,68,0,137,9,0,1,5
21-05-2019,West Bengal,0,3742,4,14,472,699,1,4,73289,1946,3506,6,2084,436,0,117,12
21-05-2019,West Bengal,1,502,0,1,753,145,16,0,7306,868,422,1,1364,233,0,47,15
22-05-2019,A & N Islands,0,10,0,0,3,5,0,0,362,8,8,0,9,2,0,1,0
22-05-2019,A & N Islands,1,3,0,0,0,0,0,0,33,0,2,0,0,0,0,0,0
22-05-2019,Andhra Pradesh,0,1614,6,7,211,100,2,2,60903,674,1676,3,659,62,0,30,19
22-05-2019,Andhra Pradesh,1,488,0,0,456,36,0,0,3418,1287,557,0,1276,31,0,10,8
22-05-2019,Arunachal Pradesh,0,76,0,0,10,21,1,0,228,46,48,0,49,3,0,2,1
22-05-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
22-05-2019,Assam,0,1745,2,3,246,277,3,1,13422,1361,1479,3,1297,197,0,52,25
22-05-2019,Assam,1,111,0,0,116,12,0,0,451,133,101,0,144,17,0,3,1
22-05-2019,Bihar,0,8040,0,0,125,180,2,3,27919,4963,6401,1,4932,535,0,78,63
22-05-2019,Bihar,1,1072,0,0,3,21,0,1,2910,358,911,0,277,30,0,6,8
22-05-2019,Chandigarh,0,46,1,0,22,13,0,0,170,47,3,0,54,16,0,4,0
22-05-2019,Chandigarh,1,51,0,0,3,16,0,0,3945,18,39,0,19,2,0,1,1
22-05-2019,Chhattisgarh,0,1521,1,6,108,277,44,2,11930,1055,1286,1,1043,134,0,32,37
22-05-2019,Chhattisgarh,1,285,0,0,86,31,0,0,905,191,256,0,189,14,0,5,4
22-05-2019,Dadra & Nagar Haveli,0,16,0,0,7,8,0,0,911,22,15,0,23,8,0,1,1
22-05-2019,Dadra & Nagar Haveli,1,5,0,0,2,0,0,0,1202,2,7,0,3,0,0,0,0
22-05-2019,Daman & Diu,0,13,0,0,3,3,0,0,303,8,9,0,10,2,0,0,0
22-05-2019,Daman & Diu,1,5,0,0,1,0,0,0,72,1,4,0,2,0,0,0,0
22-05-2019,Delhi,0,731,1,2,183,196,2,3,2505,456,96,2,621,143,0,44,31
22-05-2019,Delhi,1,1198,0,0,56,308,3,0,11983,115,736,0,132,23,0,11,8
22-05-2019,Goa,0,64,0,0,13,10,0,0,985,29,45,0,35,8,0,3,1
22-05-2019,Goa,1,13,0,0,8,0,0,0,48,9,12,0,14,1,0,0,0
22-05-2019,Gujarat,0,2296,4,5,208,740,12,3,49117,1498,2136,5,1704,263,0,47,164
22-05-2019,Gujarat,1,1126,0,0,347,67,4,1,19953,1288,1017,0,1469,125,0,9,17
22-05-2019,Haryana,0,1192,4,5,99,73,0,1,33972,697,1041,2,749,126,0,26,69
22-05-2019,Haryana,1,373,0,0,150,25,0,0,9713,553,432,0,571,41,0,2,6
22-05-2019,Himachal Pradesh,0,291,1,1,55,45,0,0,9896,230,276,0,225,31,0,6,2
22-05-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,56,0,2,0,0,0,0,0,0
22-05-2019,Jammu & Kashmir,0,778,0,0,182,141,0,0,7303,433,555,2,454,25,0,25,85
22-05-2019,Jammu & Kashmir,1,169,0,0,40,4,0,0,526,45,59,0,47,3,0,4,1
22-05-2019,Jharkhand,0,2467,0,1,140,64,17,1,23635,1875,1949,1,1739,127,0,28,30
22-05-2019,Jharkhand,1,200,0,0,22,3,1,0,553,86,162,0,80,6,0,2,1
22-05-2019,Karnataka,0,2446,4,15,378,547,3,4,35247,1254,2123,3,1376,187,0,90,66
22-05-2019,Karnataka,1,748,0,1,401,106,2,1,8362,904,769,0,1023,66,0,40,18
22-05-2019,Kerala,0,1256,0,1,399,179,0,0,4277,964,1082,0,1011,117,0,42,5
22-05-2019,Kerala,1,199,0,0,97,25,0,0,775,194,123,0,207,20,0,7,1
22-05-2019,Lakshadweep,0,4,0,0,1,4,0,0,82,2,3,0,2,0,0,0,0
22-05-2019,Madhya Pradesh,0,4157,5,12,210,660,17,7,58795,2863,3990,5,2905,456,1,91,124
22-05-2019,Madhya Pradesh,1,900,0,0,190,76,20,1,9148,749,664,0,815,112,0,28,45
22-05-2019,Maharashtra,0,3499,6,17,963,143,3,4,28797,3877,3407,4,3950,491,0,76,168
22-05-2019,Maharashtra,1,2034,2,0,179,106,2,1,18237,640,1941,0,743,101,0,29,52
22-05-2019,Manipur,0,145,0,0,21,28,0,0,359,83,99,0,75,3,0,1,0
22-05-2019,Manipur,1,9,0,0,9,1,0,0,19,13,8,0,13,1,0,0,0
22-05-2019,Meghalaya,0,367,1,0,22,171,1,1,828,220,171,0,150,18,0,10,8
22-05-2019,Meghalaya,1,11,0,0,0,6,0,0,59,0,10,0,0,0,0,0,0
22-05-2019,Mizoram,0,43,0,0,7,26,2,0,256,48,31,0,41,2,0,1,0
22-05-2019,Mizoram,1,18,0,0,3,2,0,0,120,8,15,0,8,0,0,0,0
22-05-2019,Nagaland,0,82,0,0,5,11,0,0,188,38,39,0,38,2,0,1,0
22-05-2019,Nagaland,1,26,0,0,4,2,0,0,115,5,7,0,8,1,0,0,0
22-05-2019,Odisha,0,1815,3,3,364,484,40,1,22562,1642,1647,3,1645,317,0,27,32
22-05-2019,Odisha,1,141,0,0,8,12,0,0,1444,27,138,0,29,5,0,2,2
22-05-2019,Puducherry,0,74,0,0,15,20,0,0,1172,32,15,0,36,5,0,2,0
22-05-2019,Puducherry,1,194,0,0,22,7,0,0,1655,50,24,0,81,11,0,5,4
22-05-2019,Punjab,0,877,3,4,249,78,0,1,48167,553,788,0,677,65,0,17,19
22-05-2019,Punjab,1,299,0,0,137,39,0,0,13568,247,290,0,291,13,0,5,4
22-05-2019,Rajasthan,0,3460,3,5,112,784,16,4,90444,2104,1872,3,2260,290,0,33,78
22-05-2019,Rajasthan,1,1096,4,1,327,97,2,2,9148,1049,397,5,1407,215,0,42,52
22-05-2019,Sikkim,0,22,0,0,4,10,0,0,641,10,15,0,12,1,0,1,0
22-05-2019,Sikkim,1,3,0,0,4,0,0,0,65,3,3,0,7,1,0,0,0
22-05-2019,Tamil Nadu,0,1877,3,20,390,1646,2,0,10455,868,1789,2,1110,160,0,81,47
22-05-2019,Tamil Nadu,1,826,0,1,712,111,0,0,4410,1061,717,0,1459,160,0,30,20
22-05-2019,Telangana,0,1218,2,8,426,80,1,1,10045,819,1150,0,923,68,0,33,44
22-05-2019,Telangana,1,750,0,0,384,52,2,0,1590,475,549,0,718,44,0,21,16
22-05-2019,Tripura,0,166,0,1,23,29,3,0,386,105,123,0,114,15,0,3,2
22-05-2019,Tripura,1,13,0,0,11,1,0,0,53,18,10,0,17,2,0,0,0
22-05-2019,Uttar Pradesh,0,16614,2,2,513,1132,30,17,93685,9303,12713,2,8585,1167,3,268,299
22-05-2019,Uttar Pradesh,1,1999,0,0,324,166,6,1,17952,1005,1822,0,1397,52,0,15,17
22-05-2019,Uttarakhand,0,472,0,0,37,30,1,0,5928,231,390,0,224,20,0,7,3
22-05-2019,Uttarakhand,1,94,0,0,17,14,0,0,925,124,71,0,136,9,0,1,5
22-05-2019,West Bengal,0,4062,4,14,450,654,1,4,71191,1955,3448,6,2009,461,0,117,13
22-05-2019,West Bengal,1,479,0,1,738,142,16,0,7404,906,449,1,1377,229,0,44,15
23-05-2019,A & N Islands,0,10,0,0,3,5,0,0,355,8,9,0,10,1,0,1,0
23-05-2019,A & N Islands,1,3,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0
23-05-2019,Andhra Pradesh,0,1642,6,8,222,97,2,2,59026,711,1743,3,719,64,0,28,20
23-05-2019,Andhra Pradesh,1,453,0,0,477,36,0,0,3467,1287,541,0,1271,29,0,11,8
23-05-2019,Arunachal Pradesh,0,79,0,0,10,20,1,0,234,45,48,0,49,3,0,1,1
23-05-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
23-05-2019,Assam,0,1763,1,3,226,277,3,2,13759,1468,1571,3,1392,216,0,57,26
23-05-2019,Assam,1,112,0,0,117,11,0,0,431,132,108,0,141,17,0,3,1
23-05-2019,Bihar,0,8234,0,0,126,179,2,3,26074,4738,6466,1,4733,491,0,76,60
23-05-2019,Bihar,1,1031,0,0,3,22,0,1,2984,364,918,0,284,32,0,7,8
23-05-2019,Chandigarh,0,44,1,0,22,13,0,0,179,47,3,0,57,16,0,4,0
23-05-2019,Chandigarh,1,52,0,0,4,16,0,0,3646,17,41,0,18,2,0,1,1
23-05-2019,Chhattisgarh,0,1515,1,6,108,289,47,2,11375,1112,1389,1,1074,131,0,30,36
23-05-2019,Chhattisgarh,1,264,0,0,91,29,0,0,842,184,265,0,202,14,0,5,4
23-05-2019,Dadra & Nagar Haveli,0,17,0,0,7,8,0,0,901,22,15,0,22,8,0,1,1
23-05-2019,Dadra & Nagar Haveli,1,5,0,0,1,0,0,0,1271,2,7,0,3,0,0,0,0
23-05-2019,Daman & Diu,0,12,0,0,3,3,0,0,303,8,9,0,9,2,0,0,0
23-05-2019,Daman & Diu,1,5,0,0,1,0,0,0,70,1,4,0,2,0,0,0,0
23-05-2019,Delhi,0,746,1,2,187,192,2,2,2419,429,93,2,576,138,0,45,30
23-05-2019,Delhi,1,1164,0,0,56,324,3,0,12201,116,740,0,143,23,0,11,8
23-05-2019,Goa,0,59,0,0,13,10,0,0,1049,30,43,0,36,8,0,3,1
23-05-2019,Goa,1,14,0,0,8,0,0,0,50,9,12,0,13,1,0,0,0
23-05-2019,Gujarat,0,2392,4,5,209,702,11,3,46661,1633,2176,5,1732,268,0,46,162
23-05-2019,Gujarat,1,1076,0,0,354,64,4,1,20519,1283,1021,0,1459,120,0,10,18
23-05-2019,Haryana,0,1109,4,5,101,77,0,1,34189,747,971,1,778,122,0,25,66
23-05-2019,Haryana,1,406,0,0,160,24,0,0,9600,528,440,0,592,39,0,2,6
23-05-2019,Himachal Pradesh,0,306,1,1,54,45,0,0,10607,215,268,0,230,32,0,6,2
23-05-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0
23-05-2019,Jammu & Kashmir,0,786,0,0,176,137,0,0,7195,458,532,2,435,26,0,22,85
23-05-2019,Jammu & Kashmir,1,171,0,0,40,5,0,0,522,45,59,0,46,3,0,4,1
23-05-2019,Jharkhand,0,2291,0,0,136,67,16,1,24064,1821,1878,1,1760,128,0,29,28
23-05-2019,Jharkhand,1,198,0,0,22,3,1,0,523,83,163,0,81,6,0,2,1
23-05-2019,Karnataka,0,2403,4,14,359,536,4,4,36241,1363,2077,3,1359,195,0,89,71
23-05-2019,Karnataka,1,734,0,1,392,104,2,1,8139,948,738,0,1021,64,0,38,18
23-05-2019,Kerala,0,1233,0,1,397,176,0,0,4183,922,1062,0,1021,116,0,39,5
23-05-2019,Kerala,1,186,0,0,94,25,0,0,832,186,124,0,199,20,0,7,1
23-05-2019,Lakshadweep,0,4,0,0,1,4,0,0,78,2,3,0,2,0,0,0,0
23-05-2019,Madhya Pradesh,0,4380,5,12,200,658,16,8,55333,2690,3867,5,2665,469,1,89,120
23-05-2019,Madhya Pradesh,1,826,0,0,187,74,20,1,9848,747,678,0,804,110,0,29,43
23-05-2019,Maharashtra,0,3533,6,16,993,148,3,4,28255,3812,3156,4,4103,483,0,83,169
23-05-2019,Maharashtra,1,2049,2,0,185,102,2,1,17189,696,1937,0,756,100,0,27,48
23-05-2019,Manipur,0,147,0,0,21,29,0,0,361,84,98,0,78,3,0,1,0
23-05-2019,Manipur,1,9,0,0,9,1,0,0,20,14,8,0,13,1,0,0,0
23-05-2019,Meghalaya,0,356,1,0,23,177,1,1,827,208,166,0,146,18,0,10,9
23-05-2019,Meghalaya,1,12,0,0,0,7,0,0,61,0,10,0,0,0,0,0,0
23-05-2019,Mizoram,0,45,0,0,7,28,2,0,251,46,33,0,42,2,0,2,0
23-05-2019,Mizoram,1,20,0,0,3,2,0,0,110,8,15,0,8,0,0,0,0
23-05-2019,Nagaland,0,78,0,0,5,11,0,0,188,39,39,0,39,2,0,1,0
23-05-2019,Nagaland,1,26,0,0,4,2,0,0,109,5,7,0,8,1,0,0,0
23-05-2019,Odisha,0,1858,3,3,381,453,39,1,24232,1569,1619,3,1635,323,0,27,33
23-05-2019,Odisha,1,142,0,0,8,12,0,0,1448,28,143,0,30,5,0,2,2
23-05-2019,Puducherry,0,74,0,0,16,20,0,0,1225,32,16,0,35,5,0,2,0
23-05-2019,Puducherry,1,190,0,0,21,7,0,0,1689,52,25,0,82,12,0,5,4
23-05-2019,Punjab,0,840,3,4,245,80,0,1,46785,604,751,0,683,67,0,19,20
23-05-2019,Punjab,1,289,0,0,146,41,0,0,12810,250,267,0,290,12,0,5,4
23-05-2019,Rajasthan,0,3364,4,5,118,832,17,4,87320,2015,1913,3,2215,309,0,34,75
23-05-2019,Rajasthan,1,1082,3,1,320,104,2,2,8854,1111,365,5,1391,216,0,41,51
23-05-2019,Sikkim,0,21,0,0,4,9,0,0,646,10,14,0,12,1,0,1,0
23-05-2019,Sikkim,1,3,0,0,4,0,0,0,70,3,3,0,7,1,0,0,0
23-05-2019,Tamil Nadu,0,1942,3,19,389,1620,2,0,10699,885,1797,2,1060,157,0,77,46
23-05-2019,Tamil Nadu,1,836,0,1,759,116,0,0,4820,1045,721,0,1422,169,0,31,20
23-05-2019,Telangana,0,1277,2,8,438,79,1,1,10251,836,1127,0,915,65,0,36,42
23-05-2019,Telangana,1,769,0,0,354,55,2,0,1631,478,563,0,739,45,0,22,15
23-05-2019,Tripura,0,162,0,1,24,30,3,0,406,106,124,0,117,14,0,3,2
23-05-2019,Tripura,1,12,0,0,12,1,0,0,54,17,10,0,18,2,0,0,0
23-05-2019,Uttar Pradesh,0,16712,2,1,510,1078,30,17,93972,8722,12755,2,8567,1156,3,280,326
